id,date,collection_location,travel_history,new_cases,mobility,sequencing_intensity
seq_1823,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18239,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18243,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18266,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18269,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18277,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18283,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1828,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18309,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18321,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18351,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18354,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18362,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18363,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18366,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1836,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18375,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18376,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18379,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1839,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18404,2020-05-11,domestic,travel,12229,-0.01,0.101970725325047
seq_18408,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18434,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18446,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18454,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18457,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18477,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1847,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18532,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18535,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18536,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18559,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18564,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18567,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18570,2020-05-11,domestic,travel,12229,-0.01,0.101970725325047
seq_18616,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18628,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18635,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18638,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18656,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18674,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18678,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18699,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18703,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18705,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18740,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18742,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18752,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18759,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18761,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18780,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1878,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1880,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18822,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18865,2020-05-11,domestic,travel,12229,-0.01,0.101970725325047
seq_18874,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18877,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18891,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18900,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18905,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18919,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18934,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1893,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18979,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1898,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_18989,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19032,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19109,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19115,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19120,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19151,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19167,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19180,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19181,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19214,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19227,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19242,2020-05-11,domestic,travel,12229,-0.01,0.101970725325047
seq_19255,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19257,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19262,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19263,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19266,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19273,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19303,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1930,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19320,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19326,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19375,2020-05-11,domestic,travel,12229,-0.01,0.101970725325047
seq_19386,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19400,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19402,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19447,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19465,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19487,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19503,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19514,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19565,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19568,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1958,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19605,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19609,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1961,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19628,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19653,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19658,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19690,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19699,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19703,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1970,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19732,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19735,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1974,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_1975,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19776,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19792,2020-05-11,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19818,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19848,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19872,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19874,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19880,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19884,2020-05-10,domestic,travel,12229,-0.01,0.101970725325047
seq_19900,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19907,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19914,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19947,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19949,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19957,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19960,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19969,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19986,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_19996,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20001,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20009,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20029,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2007,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20087,2020-05-10,domestic,travel,12229,-0.01,0.101970725325047
seq_20094,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20096,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2011,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20139,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20218,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20258,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20268,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20278,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20298,2020-05-10,domestic,travel,12229,-0.01,0.101970725325047
seq_20304,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2030,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20309,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20310,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20332,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20345,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20374,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20399,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20412,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20428,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20456,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2045,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20464,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20470,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20477,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20485,2020-05-10,domestic,travel,12229,-0.01,0.101970725325047
seq_20515,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20517,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20523,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20562,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20572,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20581,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20597,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20615,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20630,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20643,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20647,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20662,2020-05-10,domestic,travel,12229,-0.01,0.101970725325047
seq_20663,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20670,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20679,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20702,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20712,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20728,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20744,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20757,2020-05-10,domestic,travel,12229,-0.01,0.101970725325047
seq_20758,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20789,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20795,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20812,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20824,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20842,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20851,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20865,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20870,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20908,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20916,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20944,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20966,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20983,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_20998,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21002,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21005,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21015,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21021,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21023,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21037,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21042,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21067,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21069,2020-05-10,domestic,travel,12229,-0.01,0.101970725325047
seq_2107,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21091,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21092,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21100,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21106,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21116,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21118,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21167,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21181,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21188,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21191,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21217,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21223,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21229,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21233,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21338,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21364,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21370,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21387,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21406,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21421,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21441,2020-05-10,domestic,travel,12229,-0.01,0.101970725325047
seq_2144,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21515,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21523,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21528,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21556,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21563,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21570,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21580,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21585,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21595,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21598,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21610,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21619,2020-05-10,domestic,travel,12229,-0.01,0.101970725325047
seq_21625,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21630,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21647,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2164,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2167,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21679,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21697,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21713,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21715,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21724,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21726,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21741,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21784,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21806,2020-05-10,domestic,travel,12229,-0.01,0.101970725325047
seq_21837,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21842,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21858,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21861,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21865,2020-05-10,domestic,travel,12229,-0.01,0.101970725325047
seq_21881,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21882,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21892,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21906,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21920,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21958,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2195,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_21965,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22010,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22024,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22038,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22039,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22042,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22058,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22062,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22127,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22133,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22136,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2213,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22169,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2217,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22188,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22195,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22198,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22209,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22214,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22225,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22238,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2224,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22253,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22263,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22266,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22300,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22315,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22332,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22385,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22387,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22414,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22417,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22431,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22432,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22455,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22475,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22479,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2248,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22527,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22529,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22536,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2254,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22561,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22565,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22583,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22587,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22588,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_2259,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22606,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22619,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22624,2020-05-10,domestic,no_travel,12229,-0.01,0.101970725325047
seq_22653,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_2267,2020-05-09,domestic,travel,12291,-0.01,0.104141241558864
seq_22688,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22703,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22704,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_2271,2020-05-09,domestic,travel,12291,-0.01,0.104141241558864
seq_2273,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22751,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22765,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22766,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22795,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22822,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22856,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22873,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22917,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22923,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22936,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22967,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22969,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_22975,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23010,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23026,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23037,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23055,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23064,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23073,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23080,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23083,2020-05-09,domestic,travel,12291,-0.01,0.104141241558864
seq_23089,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23138,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23152,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23157,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23169,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23195,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23202,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23206,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_2322,2020-05-09,domestic,travel,12291,-0.01,0.104141241558864
seq_23241,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23250,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23270,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23287,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23291,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23315,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23319,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23323,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23357,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23374,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23379,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23387,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23388,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
seq_23398,2020-05-09,domestic,no_travel,12291,-0.01,0.104141241558864
