"id","date","collection_location","new_cases","mobility","sequencing_intensity"
"seq_76269",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76308",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76353",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76399",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76408",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_7642",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76442",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76446",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76470",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76491",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_7653",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76548",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76562",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76564",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76565",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76600",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76606",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76626",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76632",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76703",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76707",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76708",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76716",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76720",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76733",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76784",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76835",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76844",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76847",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76855",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76861",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76883",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76887",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76907",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76914",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76921",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_76952",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77013",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77025",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77030",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_7703",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77062",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77067",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77070",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_7707",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77139",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77147",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77184",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77198",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77208",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77215",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77217",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77220",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77228",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77262",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77264",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_7728",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77310",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77334",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77359",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_77396",2020-04-17,"intl_source",5440,0.01,0.106985294117647
"seq_7742",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77434",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77444",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77456",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77476",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77487",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_7752",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77533",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77597",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77664",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77676",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77677",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77691",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77710",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77724",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77733",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77757",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77758",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77759",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77791",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77799",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77807",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77813",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77828",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77846",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77849",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77859",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77861",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77875",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77889",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77894",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77917",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77928",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_77956",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_7795",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78013",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78016",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78022",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78032",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78033",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78047",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78060",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78132",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78160",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78187",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78198",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78216",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78247",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78264",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78270",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78300",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78324",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78326",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78353",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78375",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78384",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78398",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78403",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78472",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78482",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78495",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78497",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78507",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78524",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78533",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78562",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78577",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78584",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78639",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78658",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78663",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_7868",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_7870",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78732",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78741",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78757",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78772",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78819",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78827",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78836",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78845",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78855",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78872",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78895",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78901",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78914",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78928",2020-04-16,"intl_source",5440,0.01,0.106985294117647
"seq_78948",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_78966",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_78986",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79033",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79049",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79057",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_7906",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79074",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79126",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79165",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79181",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79185",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79194",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79196",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79202",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79209",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79210",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79238",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_7924",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79289",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79340",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79376",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79411",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79415",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79416",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79433",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79438",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79486",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79534",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79535",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79536",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_7953",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79548",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79573",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_7961",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79684",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79685",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79711",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79718",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_7972",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79735",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79744",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79751",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_7977",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79810",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79814",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79853",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79887",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79890",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79896",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79906",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79910",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79919",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79923",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79929",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_79939",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80005",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80010",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80013",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80030",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_8003",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80055",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80080",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80102",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80122",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80130",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80175",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80202",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80213",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80253",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80256",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80280",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80313",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80341",2020-04-15,"intl_source",5440,0.01,0.106985294117647
"seq_80356",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80357",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80379",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80381",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80384",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80390",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80412",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80413",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80417",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80424",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_8042",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80436",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80442",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80462",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80486",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80492",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80496",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80547",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80559",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80592",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80594",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_8063",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80660",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80713",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80770",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80817",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80818",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80832",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80857",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80860",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80862",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80867",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80876",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80889",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80900",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80907",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80917",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_80944",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81011",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81031",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81063",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81078",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_8108",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81102",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81128",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81166",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81172",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81173",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81211",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_8122",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81233",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81269",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81290",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_8129",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_8130",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81310",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81317",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81332",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81342",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81358",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81375",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81390",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81398",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81414",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81421",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_8143",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81449",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81455",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_8145",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81463",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81483",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81484",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81513",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81538",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81563",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81576",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81582",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81586",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81598",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81600",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81628",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81637",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81638",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81648",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81659",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_8167",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81687",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81690",2020-04-14,"intl_source",5440,0.01,0.106985294117647
"seq_81713",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_81718",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_81750",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_81760",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_81769",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_8179",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_81805",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_81807",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_8184",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_81856",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_8185",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_81885",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_81918",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_8191",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_81927",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_8195",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_81997",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82033",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82044",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82060",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82071",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82080",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82089",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82090",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82157",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82182",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82199",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82230",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82233",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82246",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82247",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82322",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82325",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82327",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82350",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82371",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82375",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82421",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82448",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82461",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82467",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82496",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82503",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82528",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_8257",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82580",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_8260",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82630",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82635",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82640",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82647",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82651",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82654",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82656",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82668",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82679",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82709",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82724",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_8275",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82768",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82781",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82796",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_8284",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82875",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82891",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82905",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82906",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82918",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82933",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82936",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82945",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_8294",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82954",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82959",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82964",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82965",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82974",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82978",2020-04-13,"intl_source",5440,0.01,0.106985294117647
"seq_82989",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_82994",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83001",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83005",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83008",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_8303",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83055",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_8306",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83091",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_83096",2020-04-12,"intl_source",5440,0.01,0.106985294117647
"seq_8309",2020-04-12,"intl_source",5440,0.01,0.106985294117647
