id,collection_location,collection_date
seq_118331,intl_source,2020-06-02
seq_25380,domestic,2020-05-08
seq_69245,domestic,2020-04-21
seq_48454,domestic,2020-04-30
seq_100367,intl_source,2020-07-13
seq_3541,domestic,2020-05-05
seq_116413,intl_source,2020-06-04
seq_55600,intl_source,2020-04-27
seq_155902,domestic,2020-05-14
seq_37132,domestic,2020-05-04
seq_76163,domestic,2020-04-17
seq_7653,intl_source,2020-04-17
seq_8704,intl_source,2020-04-09
seq_38714,domestic,2020-05-04
seq_139307,domestic,2020-05-21
seq_38036,intl_source,2020-05-04
seq_100346,domestic,2020-07-13
seq_31929,intl_source,2020-05-06
seq_141334,intl_source,2020-05-20
seq_16801,domestic,2020-05-12
seq_124239,intl_source,2020-05-29
seq_77597,intl_source,2020-04-16
seq_70386,domestic,2020-04-21
seq_55577,domestic,2020-04-27
seq_35049,domestic,2020-05-05
seq_120115,domestic,2020-06-01
seq_86809,intl_source,2020-04-09
seq_45681,domestic,2020-05-01
seq_14599,intl_source,2020-05-18
seq_127493,domestic,2020-05-27
seq_37576,domestic,2020-05-04
seq_39741,intl_source,2020-05-03
seq_68839,intl_source,2020-04-21
seq_83001,intl_source,2020-04-12
seq_81750,intl_source,2020-04-13
seq_157207,domestic,2020-05-13
seq_135370,intl_source,2020-05-23
seq_7886,domestic,2020-04-16
seq_139456,domestic,2020-05-20
seq_10326,domestic,2020-06-26
seq_2429,domestic,2020-05-09
seq_160660,intl_source,2020-05-12
seq_89411,intl_source,2020-04-06
seq_73984,domestic,2020-04-19
seq_82199,intl_source,2020-04-13
seq_93295,intl_source,2020-03-31
seq_43223,intl_source,2020-05-02
seq_43697,domestic,2020-05-02
seq_135300,intl_source,2020-05-23
seq_105558,domestic,2020-06-20
seq_7111,intl_source,2020-04-20
seq_64287,domestic,2020-04-24
seq_112475,domestic,2020-06-08
seq_54446,domestic,2020-04-28
seq_37165,domestic,2020-05-04
seq_119397,domestic,2020-06-02
seq_159231,intl_source,2020-05-12
seq_20663,domestic,2020-05-10
seq_157832,intl_source,2020-05-13
seq_106757,intl_source,2020-06-17
seq_121746,intl_source,2020-05-31
seq_16979,domestic,2020-05-12
seq_122939,domestic,2020-05-30
seq_118407,domestic,2020-06-02
seq_75743,intl_source,2020-04-18
seq_138374,intl_source,2020-05-21
seq_142335,domestic,2020-05-19
seq_94695,domestic,2020-03-28
seq_41660,domestic,2020-05-03
seq_17320,domestic,2020-05-11
seq_118735,domestic,2020-06-02
seq_46019,intl_source,2020-05-01
seq_108445,intl_source,2020-06-14
seq_152320,intl_source,2020-05-15
seq_27717,domestic,2020-05-08
seq_131646,intl_source,2020-05-24
seq_69427,intl_source,2020-04-21
seq_154373,domestic,2020-05-14
seq_90919,intl_source,2020-04-04
seq_102818,intl_source,2020-06-28
seq_70124,intl_source,2020-04-21
seq_35309,intl_source,2020-05-05
seq_30356,intl_source,2020-05-07
seq_59095,domestic,2020-04-26
seq_58629,domestic,2020-04-26
seq_132891,domestic,2020-05-24
seq_77217,intl_source,2020-04-17
seq_75875,domestic,2020-04-17
seq_46477,domestic,2020-05-01
seq_6761,intl_source,2020-04-22
seq_119585,intl_source,2020-06-01
seq_138624,domestic,2020-05-21
seq_129075,domestic,2020-05-26
seq_123804,domestic,2020-05-29
seq_90498,domestic,2020-04-05
seq_48187,intl_source,2020-04-30
seq_21719,intl_source,2020-05-10
seq_105298,domestic,2020-06-20
seq_87557,domestic,2020-04-08
seq_16776,domestic,2020-05-12
seq_84345,intl_source,2020-04-11
seq_136380,intl_source,2020-05-22
seq_32966,intl_source,2020-05-06
seq_151221,domestic,2020-05-15
seq_75470,Imports,2020-04-18
seq_40914,intl_source,2020-05-03
seq_19109,domestic,2020-05-11
seq_396,intl_source,2020-07-30
seq_102952,domestic,2020-06-27
seq_140254,intl_source,2020-05-20
seq_64236,domestic,2020-04-24
seq_147915,domestic,2020-05-17
seq_26680,domestic,2020-05-08
seq_140394,intl_source,2020-05-20
seq_46310,domestic,2020-05-01
seq_145504,domestic,2020-05-18
seq_45220,domestic,2020-05-01
seq_30870,intl_source,2020-05-07
seq_850,domestic,2020-07-20
seq_120673,intl_source,2020-06-01
seq_114926,domestic,2020-06-06
seq_160614,intl_source,2020-05-12
seq_3153,domestic,2020-05-06
seq_52163,intl_source,2020-04-29
seq_14200,domestic,2020-05-19
seq_8303,intl_source,2020-04-12
seq_35723,domestic,2020-05-05
seq_152486,domestic,2020-05-15
seq_145241,domestic,2020-05-18
seq_41839,intl_source,2020-05-03
seq_71139,intl_source,2020-04-20
seq_77070,intl_source,2020-04-17
seq_58797,domestic,2020-04-26
seq_123362,Imports,2020-05-30
seq_81259,domestic,2020-04-14
seq_107040,domestic,2020-06-16
seq_68310,intl_source,2020-04-22
seq_34537,intl_source,2020-05-05
seq_45829,domestic,2020-05-01
seq_36527,intl_source,2020-05-04
seq_156102,intl_source,2020-05-14
seq_102049,intl_source,2020-07-01
seq_54931,intl_source,2020-04-28
seq_99876,Imports,2020-02-15
seq_59432,intl_source,2020-04-26
seq_50000,intl_source,2020-04-29
seq_5478,domestic,2020-04-28
seq_31521,intl_source,2020-05-06
seq_7313,intl_source,2020-04-19
seq_125112,Imports,2020-05-28
seq_15147,domestic,2020-05-15
seq_43473,intl_source,2020-05-02
seq_31538,intl_source,2020-05-06
seq_76847,intl_source,2020-04-17
seq_73304,domestic,2020-04-19
seq_24844,domestic,2020-05-09
seq_12268,domestic,2020-05-30
seq_4076,domestic,2020-05-03
seq_8260,intl_source,2020-04-13
seq_102941,intl_source,2020-06-27
seq_98805,Imports,2020-03-11
seq_67833,intl_source,2020-04-22
seq_84408,intl_source,2020-04-11
seq_127861,domestic,2020-05-27
seq_21523,domestic,2020-05-10
seq_28202,intl_source,2020-05-07
seq_24504,intl_source,2020-05-09
seq_4652,domestic,2020-05-01
seq_119413,domestic,2020-06-02
seq_91638,domestic,2020-04-03
seq_38168,domestic,2020-05-04
seq_1961,domestic,2020-05-11
seq_102246,intl_source,2020-06-30
seq_90242,intl_source,2020-04-05
seq_153923,domestic,2020-05-14
seq_3231,intl_source,2020-05-06
seq_4975,intl_source,2020-04-30
seq_153741,intl_source,2020-05-14
seq_125085,domestic,2020-05-28
seq_62,domestic,2020-08-23
seq_96625,Imports,2020-03-23
seq_73843,intl_source,2020-04-19
seq_27057,intl_source,2020-05-08
seq_16722,domestic,2020-05-12
seq_18752,domestic,2020-05-11
seq_24668,intl_source,2020-05-09
seq_94153,domestic,2020-03-30
seq_45783,domestic,2020-05-01
seq_93929,intl_source,2020-03-30
seq_29666,domestic,2020-05-07
seq_89863,domestic,2020-04-06
seq_14731,domestic,2020-05-17
seq_109206,intl_source,2020-06-13
seq_59706,intl_source,2020-04-26
seq_39890,domestic,2020-05-03
seq_107256,domestic,2020-06-16
seq_36163,intl_source,2020-05-05
seq_47854,intl_source,2020-04-30
seq_126618,domestic,2020-05-27
seq_68905,intl_source,2020-04-21
seq_149744,intl_source,2020-05-16
seq_22058,domestic,2020-05-10
seq_148994,domestic,2020-05-16
seq_19053,intl_source,2020-05-11
seq_31238,intl_source,2020-05-06
seq_140279,Imports,2020-05-20
seq_92390,domestic,2020-04-02
seq_157933,domestic,2020-05-13
seq_146257,domestic,2020-05-17
seq_119736,intl_source,2020-06-01
seq_150347,domestic,2020-05-16
seq_112303,intl_source,2020-06-08
seq_73,intl_source,2020-08-21
seq_134975,Imports,2020-05-23
seq_58311,domestic,2020-04-26
seq_138157,domestic,2020-05-21
seq_55300,domestic,2020-04-27
seq_1500,domestic,2020-05-16
seq_143258,intl_source,2020-05-19
seq_131682,domestic,2020-05-24
seq_18738,intl_source,2020-05-11
seq_23515,domestic,2020-05-09
seq_67099,intl_source,2020-04-22
seq_27581,intl_source,2020-05-08
seq_91435,intl_source,2020-04-03
seq_142889,domestic,2020-05-19
seq_96251,domestic,2020-03-24
seq_27110,domestic,2020-05-08
seq_115098,domestic,2020-06-05
seq_89181,intl_source,2020-04-06
seq_12166,intl_source,2020-05-31
seq_78247,intl_source,2020-04-16
seq_14042,domestic,2020-05-20
seq_5848,intl_source,2020-04-26
seq_32543,domestic,2020-05-06
seq_25684,intl_source,2020-05-08
seq_50352,intl_source,2020-04-29
seq_4469,domestic,2020-05-01
seq_118299,intl_source,2020-06-03
seq_38818,domestic,2020-05-04
seq_94513,intl_source,2020-03-29
seq_61518,domestic,2020-04-25
seq_105646,intl_source,2020-06-19
seq_67870,domestic,2020-04-22
seq_52390,intl_source,2020-04-29
seq_51016,intl_source,2020-04-29
seq_7602,domestic,2020-04-17
seq_149274,domestic,2020-05-16
seq_154855,domestic,2020-05-14
seq_88778,intl_source,2020-04-07
seq_101759,domestic,2020-07-03
seq_1112,domestic,2020-06-10
seq_48851,domestic,2020-04-30
seq_30922,intl_source,2020-05-07
seq_87358,intl_source,2020-04-09
seq_128477,intl_source,2020-05-26
seq_127630,domestic,2020-05-27
seq_37599,domestic,2020-05-04
seq_154269,intl_source,2020-05-14
seq_27824,intl_source,2020-05-08
seq_359,domestic,2020-08-01
seq_45581,domestic,2020-05-01
seq_153293,domestic,2020-05-15
seq_157234,intl_source,2020-05-13
seq_103606,intl_source,2020-06-25
seq_71433,intl_source,2020-04-20
seq_81222,domestic,2020-04-14
seq_53788,domestic,2020-04-28
seq_120422,domestic,2020-06-01
seq_45870,domestic,2020-05-01
seq_124511,intl_source,2020-05-29
seq_41125,domestic,2020-05-03
seq_4807,domestic,2020-04-30
seq_102890,intl_source,2020-06-28
seq_141051,intl_source,2020-05-20
seq_100620,domestic,2020-07-10
seq_32451,domestic,2020-05-06
seq_4542,domestic,2020-05-01
seq_141065,intl_source,2020-05-20
seq_20728,domestic,2020-05-10
seq_8491,domestic,2020-04-11
seq_80188,domestic,2020-04-15
seq_111511,intl_source,2020-06-09
seq_99338,intl_source,2020-03-04
seq_124289,intl_source,2020-05-29
seq_158788,domestic,2020-05-13
seq_38032,intl_source,2020-05-04
seq_12428,domestic,2020-05-29
seq_53192,domestic,2020-04-28
seq_12500,intl_source,2020-05-28
seq_143344,intl_source,2020-05-19
seq_108014,domestic,2020-06-14
seq_47535,domestic,2020-04-30
seq_121314,domestic,2020-05-31
seq_23968,intl_source,2020-05-09
seq_154593,domestic,2020-05-14
seq_32884,domestic,2020-05-06
seq_99912,intl_source,2020-02-11
seq_88571,intl_source,2020-04-07
seq_153979,intl_source,2020-05-14
seq_108446,domestic,2020-06-14
seq_30711,intl_source,2020-05-07
seq_25782,intl_source,2020-05-08
seq_134367,intl_source,2020-05-23
seq_36798,domestic,2020-05-04
seq_93688,domestic,2020-03-31
seq_64266,domestic,2020-04-24
seq_154830,domestic,2020-05-14
seq_63945,intl_source,2020-04-24
seq_109823,domestic,2020-06-12
seq_42015,intl_source,2020-05-02
seq_132297,intl_source,2020-05-24
seq_44990,intl_source,2020-05-01
seq_130056,domestic,2020-05-25
seq_75562,intl_source,2020-04-18
seq_51754,intl_source,2020-04-29
seq_146632,domestic,2020-05-17
seq_68240,intl_source,2020-04-22
seq_50624,domestic,2020-04-29
seq_53249,domestic,2020-04-28
seq_1839,domestic,2020-05-11
seq_7626,intl_source,2020-04-17
seq_119434,domestic,2020-06-02
seq_46326,domestic,2020-05-01
seq_35547,domestic,2020-05-05
seq_130510,intl_source,2020-05-25
seq_134269,domestic,2020-05-23
seq_136181,domestic,2020-05-22
seq_97645,intl_source,2020-03-19
seq_82459,domestic,2020-04-13
seq_94172,intl_source,2020-03-30
seq_53504,domestic,2020-04-28
seq_152821,domestic,2020-05-15
seq_29736,intl_source,2020-05-07
seq_80130,intl_source,2020-04-15
seq_23467,domestic,2020-05-09
seq_128915,intl_source,2020-05-26
seq_5155,intl_source,2020-04-29
seq_91959,domestic,2020-04-03
seq_113218,Imports,2020-06-07
seq_127338,intl_source,2020-05-27
seq_142378,domestic,2020-05-19
seq_156769,domestic,2020-05-13
seq_108170,domestic,2020-06-14
seq_73758,Imports,2020-04-19
seq_67476,intl_source,2020-04-22
seq_115046,domestic,2020-06-05
seq_77993,domestic,2020-04-16
seq_5191,domestic,2020-04-29
seq_130792,domestic,2020-05-25
seq_15714,intl_source,2020-05-13
seq_147497,Imports,2020-05-17
seq_75077,domestic,2020-04-18
seq_3000,intl_source,2020-05-07
seq_8063,intl_source,2020-04-14
seq_75993,intl_source,2020-04-17
seq_24073,domestic,2020-05-09
seq_102914,intl_source,2020-06-28
seq_124318,intl_source,2020-05-29
seq_144183,domestic,2020-05-18
seq_142661,intl_source,2020-05-19
seq_46331,domestic,2020-05-01
seq_34940,intl_source,2020-05-05
seq_65849,domestic,2020-04-23
seq_78216,intl_source,2020-04-16
seq_7104,intl_source,2020-04-20
seq_131597,domestic,2020-05-24
seq_22940,intl_source,2020-05-09
seq_152601,domestic,2020-05-15
seq_2784,domestic,2020-05-08
seq_160387,intl_source,2020-05-12
seq_119400,intl_source,2020-06-02
seq_121592,domestic,2020-05-31
seq_146825,domestic,2020-05-17
seq_69633,domestic,2020-04-21
seq_22417,domestic,2020-05-10
seq_23408,domestic,2020-05-09
seq_51805,domestic,2020-04-29
seq_62321,intl_source,2020-04-24
seq_108150,domestic,2020-06-14
seq_140841,domestic,2020-05-20
seq_154874,intl_source,2020-05-14
seq_130787,intl_source,2020-05-25
seq_45210,domestic,2020-05-01
seq_101166,intl_source,2020-07-06
seq_70857,domestic,2020-04-20
seq_16889,domestic,2020-05-12
seq_121038,domestic,2020-05-31
seq_3455,intl_source,2020-05-05
seq_82681,domestic,2020-04-13
seq_8179,intl_source,2020-04-13
seq_51389,intl_source,2020-04-29
seq_126451,domestic,2020-05-27
seq_135766,domestic,2020-05-22
seq_49181,domestic,2020-04-30
seq_6109,domestic,2020-04-25
seq_37127,domestic,2020-05-04
seq_5325,domestic,2020-04-28
seq_120876,domestic,2020-05-31
seq_103188,intl_source,2020-06-27
seq_48591,domestic,2020-04-30
seq_112780,intl_source,2020-06-08
seq_131385,domestic,2020-05-25
seq_37490,intl_source,2020-05-04
seq_19227,domestic,2020-05-11
seq_59776,domestic,2020-04-26
seq_81586,intl_source,2020-04-14
seq_148518,domestic,2020-05-17
seq_19180,domestic,2020-05-11
seq_51196,domestic,2020-04-29
seq_38723,domestic,2020-05-04
seq_119765,domestic,2020-06-01
seq_113366,domestic,2020-06-07
seq_23456,intl_source,2020-05-09
seq_16129,intl_source,2020-05-12
seq_154101,intl_source,2020-05-14
seq_115125,domestic,2020-06-05
seq_91687,domestic,2020-04-03
seq_149845,intl_source,2020-05-16
seq_36897,intl_source,2020-05-04
seq_110194,domestic,2020-06-11
seq_43046,intl_source,2020-05-02
seq_106287,domestic,2020-06-18
seq_119130,domestic,2020-06-02
seq_104635,domestic,2020-06-22
seq_47255,intl_source,2020-05-01
seq_138821,domestic,2020-05-21
seq_2855,domestic,2020-05-07
seq_140523,domestic,2020-05-20
seq_13859,domestic,2020-05-21
seq_115686,intl_source,2020-06-05
seq_138023,intl_source,2020-05-21
seq_3247,intl_source,2020-05-06
seq_140973,domestic,2020-05-20
seq_82278,domestic,2020-04-13
seq_74770,intl_source,2020-04-18
seq_50687,domestic,2020-04-29
seq_59513,intl_source,2020-04-26
seq_135250,domestic,2020-05-23
seq_23199,intl_source,2020-05-09
seq_142928,domestic,2020-05-19
seq_125824,intl_source,2020-05-28
seq_55278,domestic,2020-04-27
seq_20679,domestic,2020-05-10
seq_45715,domestic,2020-05-01
seq_95762,intl_source,2020-03-26
seq_77875,intl_source,2020-04-16
seq_159931,intl_source,2020-05-12
seq_17230,intl_source,2020-05-11
seq_43553,intl_source,2020-05-02
seq_87460,intl_source,2020-04-08
seq_29190,intl_source,2020-05-07
seq_65139,domestic,2020-04-23
seq_139948,intl_source,2020-05-20
seq_65260,domestic,2020-04-23
seq_43489,intl_source,2020-05-02
seq_90858,intl_source,2020-04-04
seq_106254,intl_source,2020-06-18
seq_129360,intl_source,2020-05-26
seq_55112,intl_source,2020-04-27
seq_30037,Imports,2020-05-07
seq_160196,intl_source,2020-05-12
seq_54174,domestic,2020-04-28
seq_94662,intl_source,2020-03-29
seq_29464,domestic,2020-05-07
seq_11212,domestic,2020-06-09
seq_30069,domestic,2020-05-07
seq_116927,domestic,2020-06-04
seq_45247,intl_source,2020-05-01
seq_82083,domestic,2020-04-13
seq_6285,domestic,2020-04-24
seq_11019,intl_source,2020-06-11
seq_28776,domestic,2020-05-07
seq_137365,intl_source,2020-05-22
seq_135356,intl_source,2020-05-23
seq_67584,domestic,2020-04-22
seq_143268,intl_source,2020-05-19
seq_94060,intl_source,2020-03-30
seq_115774,intl_source,2020-06-05
seq_136273,domestic,2020-05-22
seq_18638,domestic,2020-05-11
seq_135284,domestic,2020-05-23
seq_57883,intl_source,2020-04-26
seq_93789,domestic,2020-03-30
seq_48256,intl_source,2020-04-30
seq_93782,intl_source,2020-03-30
seq_145192,domestic,2020-05-18
seq_53041,domestic,2020-04-28
seq_108437,intl_source,2020-06-14
seq_133358,intl_source,2020-05-24
seq_127947,intl_source,2020-05-27
seq_15272,intl_source,2020-05-15
seq_12180,intl_source,2020-05-31
seq_109671,domestic,2020-06-12
seq_159569,intl_source,2020-05-12
seq_22795,domestic,2020-05-09
seq_91476,intl_source,2020-04-03
seq_156026,domestic,2020-05-14
seq_58404,domestic,2020-04-26
seq_7362,domestic,2020-04-19
seq_150377,domestic,2020-05-16
seq_62975,domestic,2020-04-24
seq_17133,domestic,2020-05-11
seq_152463,intl_source,2020-05-15
seq_90658,intl_source,2020-04-05
seq_133090,domestic,2020-05-24
seq_15917,domestic,2020-05-12
seq_54988,intl_source,2020-04-28
seq_10163,intl_source,2020-07-03
seq_38003,domestic,2020-05-04
seq_145159,domestic,2020-05-18
seq_52327,intl_source,2020-04-29
seq_11245,domestic,2020-06-08
seq_40713,domestic,2020-05-03
seq_159520,Imports,2020-05-12
seq_76175,intl_source,2020-04-17
seq_65435,intl_source,2020-04-23
seq_41475,domestic,2020-05-03
seq_73376,domestic,2020-04-19
seq_45040,domestic,2020-05-01
seq_49226,domestic,2020-04-30
seq_15845,intl_source,2020-05-13
seq_107182,intl_source,2020-06-16
seq_102788,domestic,2020-06-28
seq_93585,domestic,2020-03-31
seq_30258,domestic,2020-05-07
seq_33434,intl_source,2020-05-06
seq_50829,domestic,2020-04-29
seq_16656,intl_source,2020-05-12
seq_36307,domestic,2020-05-05
seq_57110,domestic,2020-04-27
seq_89129,domestic,2020-04-07
seq_30614,intl_source,2020-05-07
seq_25195,intl_source,2020-05-09
seq_145720,intl_source,2020-05-18
seq_103439,domestic,2020-06-26
seq_108988,Imports,2020-06-13
seq_127374,domestic,2020-05-27
seq_101658,intl_source,2020-07-03
seq_135677,intl_source,2020-05-22
seq_139044,domestic,2020-05-21
seq_46139,domestic,2020-05-01
seq_52586,domestic,2020-04-28
seq_89068,intl_source,2020-04-07
seq_19955,intl_source,2020-05-10
seq_63440,domestic,2020-04-24
seq_36474,domestic,2020-05-05
seq_111401,intl_source,2020-06-10
seq_125994,domestic,2020-05-28
seq_155123,domestic,2020-05-14
seq_102018,domestic,2020-07-01
seq_51490,domestic,2020-04-29
seq_130220,domestic,2020-05-25
seq_49465,domestic,2020-04-30
seq_48155,domestic,2020-04-30
seq_139832,domestic,2020-05-20
seq_12772,intl_source,2020-05-27
seq_133200,intl_source,2020-05-24
seq_136572,intl_source,2020-05-22
seq_40977,domestic,2020-05-03
seq_36368,domestic,2020-05-05
seq_61678,domestic,2020-04-25
seq_45321,domestic,2020-05-01
seq_102446,domestic,2020-06-29
seq_135408,intl_source,2020-05-22
seq_9881,intl_source,2020-03-11
seq_87385,intl_source,2020-04-08
seq_108948,intl_source,2020-06-13
seq_146929,domestic,2020-05-17
seq_139032,Imports,2020-05-21
seq_117903,intl_source,2020-06-03
seq_13002,domestic,2020-05-25
seq_54161,intl_source,2020-04-28
seq_28336,domestic,2020-05-07
seq_25694,intl_source,2020-05-08
seq_87471,domestic,2020-04-08
seq_83339,domestic,2020-04-12
seq_9635,intl_source,2020-03-24
seq_44205,domestic,2020-05-02
seq_111897,domestic,2020-06-09
seq_100315,intl_source,2020-07-13
seq_101174,intl_source,2020-07-06
seq_105872,domestic,2020-06-19
seq_136339,intl_source,2020-05-22
seq_88939,intl_source,2020-04-07
seq_22133,domestic,2020-05-10
seq_39791,domestic,2020-05-03
seq_110351,domestic,2020-06-11
seq_20647,domestic,2020-05-10
seq_27909,intl_source,2020-05-08
seq_64373,intl_source,2020-04-24
seq_24128,intl_source,2020-05-09
seq_61625,domestic,2020-04-25
seq_113613,intl_source,2020-06-07
seq_92822,intl_source,2020-04-01
seq_54278,domestic,2020-04-28
seq_37052,intl_source,2020-05-04
seq_157461,intl_source,2020-05-13
seq_26516,domestic,2020-05-08
seq_13350,domestic,2020-05-23
seq_120407,intl_source,2020-06-01
seq_156906,domestic,2020-05-13
seq_100175,intl_source,2020-07-15
seq_119379,intl_source,2020-06-02
seq_91235,domestic,2020-04-04
seq_107011,domestic,2020-06-16
seq_87909,intl_source,2020-04-08
seq_123272,intl_source,2020-05-30
seq_860,domestic,2020-07-20
seq_16331,domestic,2020-05-12
seq_60847,intl_source,2020-04-25
seq_139039,domestic,2020-05-21
seq_120698,intl_source,2020-06-01
seq_56572,domestic,2020-04-27
seq_127830,Imports,2020-05-27
seq_65545,intl_source,2020-04-23
seq_96789,domestic,2020-03-22
seq_1878,domestic,2020-05-11
seq_128557,intl_source,2020-05-26
seq_103627,domestic,2020-06-25
seq_22205,intl_source,2020-05-10
seq_85058,domestic,2020-04-11
seq_94444,intl_source,2020-03-29
seq_98809,intl_source,2020-03-11
