label,deme,Date
leaf_86763,Deme_2,2020-04-09
leaf_147162,Deme_1,2020-05-17
leaf_46516,Deme_2,2020-05-01
leaf_18705,Deme_2,2020-05-11
leaf_69469,Deme_2,2020-04-21
leaf_100134,Deme_1,2020-07-16
leaf_49485,Deme_1,2020-04-30
leaf_55468,Deme_2,2020-04-27
leaf_94811,Deme_1,2020-03-28
leaf_64896,Deme_1,2020-04-23
leaf_24788,Deme_1,2020-05-09
leaf_775,Deme_1,2020-07-21
leaf_21106,Deme_2,2020-05-10
leaf_19872,Deme_2,2020-05-10
leaf_46042,Deme_2,2020-05-01
leaf_7150,Deme_1,2020-04-20
leaf_60385,Deme_1,2020-04-25
leaf_140282,Deme_2,2020-05-20
leaf_133561,Deme_1,2020-05-23
leaf_136445,Deme_1,2020-05-22
leaf_94295,Deme_1,2020-03-29
leaf_58594,Deme_2,2020-04-26
leaf_77959,Deme_2,2020-04-16
leaf_3747,Deme_1,2020-05-04
leaf_95416,Deme_1,2020-03-27
leaf_141063,Deme_2,2020-05-20
leaf_53107,Deme_2,2020-04-28
leaf_159866,Deme_1,2020-05-12
leaf_86632,Deme_1,2020-04-09
leaf_77932,Deme_2,2020-04-16
leaf_6858,Deme_2,2020-04-22
leaf_28212,Deme_2,2020-05-07
leaf_89357,Deme_2,2020-04-06
leaf_112743,Deme_2,2020-06-08
leaf_136985,Deme_1,2020-05-22
leaf_99777,Deme_1,2020-02-21
leaf_70405,Deme_1,2020-04-21
leaf_28342,Deme_1,2020-05-07
leaf_101611,Deme_2,2020-07-03
leaf_88344,Deme_1,2020-04-07
leaf_90674,Deme_2,2020-04-04
leaf_155517,Deme_1,2020-05-14
leaf_114933,Deme_1,2020-06-06
leaf_3389,Deme_1,2020-05-05
leaf_267,Imports,2020-08-05
leaf_2218,Deme_1,2020-05-10
leaf_140966,Deme_1,2020-05-20
leaf_103547,Deme_2,2020-06-25
leaf_152748,Deme_2,2020-05-15
leaf_137275,Deme_1,2020-05-22
leaf_52078,Deme_1,2020-04-29
leaf_152833,Deme_1,2020-05-15
leaf_61504,Deme_1,2020-04-25
leaf_85057,Deme_2,2020-04-11
leaf_154750,Deme_2,2020-05-14
leaf_20028,Deme_1,2020-05-10
leaf_51733,Deme_2,2020-04-29
leaf_48220,Deme_1,2020-04-30
leaf_132631,Deme_1,2020-05-24
leaf_148971,Deme_1,2020-05-16
leaf_82378,Deme_2,2020-04-13
leaf_131172,Deme_1,2020-05-25
leaf_105887,Deme_1,2020-06-19
leaf_86154,Deme_2,2020-04-10
leaf_46376,Deme_1,2020-05-01
leaf_3262,Deme_1,2020-05-06
leaf_121180,Deme_2,2020-05-31
leaf_15768,Deme_2,2020-05-13
leaf_77013,Deme_1,2020-04-17
leaf_16391,Deme_1,2020-05-12
leaf_54963,Deme_2,2020-04-28
leaf_85090,Deme_1,2020-04-11
leaf_109946,Deme_2,2020-06-11
leaf_132988,Deme_1,2020-05-24
leaf_156234,Deme_1,2020-05-14
leaf_1395,Deme_1,2020-05-20
leaf_152025,Deme_2,2020-05-15
leaf_42670,Deme_2,2020-05-02
leaf_77184,Deme_1,2020-04-17
leaf_121281,Deme_1,2020-05-31
leaf_39900,Deme_2,2020-05-03
leaf_14644,Deme_2,2020-05-17
leaf_2996,Deme_1,2020-05-07
leaf_75350,Deme_2,2020-04-18
leaf_87875,Deme_1,2020-04-08
leaf_158827,Deme_2,2020-05-13
leaf_25507,Deme_2,2020-05-08
leaf_74380,Deme_2,2020-04-18
leaf_21305,Deme_1,2020-05-10
leaf_620,Deme_1,2020-07-24
leaf_124467,Deme_2,2020-05-29
leaf_9706,Deme_1,2020-03-21
leaf_38708,Deme_2,2020-05-04
leaf_69121,Deme_2,2020-04-21
leaf_90454,Deme_1,2020-04-05
leaf_95750,Deme_1,2020-03-26
leaf_146486,Deme_1,2020-05-17
leaf_128299,Deme_1,2020-05-26
leaf_120138,Deme_1,2020-06-01
leaf_93052,Deme_1,2020-04-01
leaf_90931,Deme_1,2020-04-04
leaf_4682,Deme_2,2020-05-01
leaf_96877,Deme_1,2020-03-22
leaf_2733,Deme_1,2020-05-08
leaf_45477,Deme_1,2020-05-01
leaf_7824,Deme_2,2020-04-16
leaf_67393,Deme_1,2020-04-22
leaf_23094,Deme_1,2020-05-09
leaf_51981,Deme_1,2020-04-29
leaf_128322,Deme_1,2020-05-26
leaf_47246,Deme_2,2020-05-01
leaf_2248,Deme_2,2020-05-10
leaf_129675,Deme_2,2020-05-26
leaf_139087,Deme_1,2020-05-21
leaf_119148,Deme_2,2020-06-02
leaf_74187,Deme_1,2020-04-19
leaf_147668,Deme_1,2020-05-17
leaf_105671,Deme_2,2020-06-19
leaf_67089,Deme_2,2020-04-22
leaf_22355,Deme_1,2020-05-10
leaf_111571,Deme_1,2020-06-09
leaf_19949,Deme_2,2020-05-10
leaf_127589,Deme_1,2020-05-27
leaf_36004,Deme_2,2020-05-05
leaf_85899,Deme_1,2020-04-10
leaf_45228,Deme_2,2020-05-01
leaf_122499,Deme_2,2020-05-30
leaf_155435,Deme_2,2020-05-14
leaf_42231,Deme_1,2020-05-02
leaf_107868,Deme_1,2020-06-15
leaf_61537,Deme_1,2020-04-25
leaf_133209,Deme_1,2020-05-24
leaf_146747,Deme_2,2020-05-17
leaf_3426,Deme_1,2020-05-05
leaf_69168,Deme_1,2020-04-21
leaf_81497,Deme_2,2020-04-14
leaf_60425,Deme_1,2020-04-25
leaf_56067,Deme_2,2020-04-27
leaf_155595,Deme_2,2020-05-14
leaf_104899,Deme_1,2020-06-21
leaf_97953,Deme_1,2020-03-17
leaf_20541,Deme_1,2020-05-10
leaf_71133,Deme_2,2020-04-20
leaf_24757,Deme_2,2020-05-09
leaf_109541,Deme_1,2020-06-12
leaf_65301,Deme_1,2020-04-23
leaf_27154,Deme_1,2020-05-08
leaf_102076,Deme_2,2020-07-01
leaf_132838,Deme_1,2020-05-24
leaf_147532,Deme_1,2020-05-17
leaf_116394,Deme_2,2020-06-04
leaf_61353,Deme_2,2020-04-25
leaf_41413,Deme_2,2020-05-03
leaf_96695,Deme_2,2020-03-23
leaf_115908,Deme_2,2020-06-05
leaf_84995,Deme_1,2020-04-11
leaf_32975,Deme_1,2020-05-06
leaf_32839,Deme_2,2020-05-06
leaf_56462,Deme_1,2020-04-27
leaf_48923,Deme_2,2020-04-30
leaf_130065,Deme_1,2020-05-25
leaf_34826,Deme_1,2020-05-05
leaf_89113,Deme_1,2020-04-07
leaf_149055,Deme_2,2020-05-16
leaf_95908,Deme_1,2020-03-25
leaf_117286,Deme_2,2020-06-03
leaf_102790,Deme_2,2020-06-28
leaf_112459,Deme_1,2020-06-08
leaf_91223,Deme_2,2020-04-04
leaf_122443,Deme_2,2020-05-30
leaf_63130,Deme_1,2020-04-24
leaf_10234,Deme_2,2020-06-30
leaf_142935,Deme_2,2020-05-19
leaf_105754,Deme_1,2020-06-19
leaf_88299,Deme_2,2020-04-07
leaf_148741,Deme_2,2020-05-16
leaf_157726,Deme_2,2020-05-13
leaf_97568,Deme_1,2020-03-19
leaf_149413,Deme_2,2020-05-16
leaf_134503,Deme_1,2020-05-23
leaf_80012,Deme_2,2020-04-15
leaf_128601,Deme_1,2020-05-26
leaf_127358,Deme_1,2020-05-27
leaf_37744,Deme_1,2020-05-04
leaf_67871,Deme_2,2020-04-22
leaf_138517,Deme_2,2020-05-21
leaf_42912,Deme_1,2020-05-02
leaf_37297,Deme_2,2020-05-04
leaf_99105,Deme_2,2020-03-07
leaf_52175,Deme_2,2020-04-29
leaf_96989,Deme_1,2020-03-22
leaf_147149,Deme_1,2020-05-17
leaf_74960,Deme_2,2020-04-18
leaf_93723,Deme_1,2020-03-30
leaf_84321,Deme_2,2020-04-11
leaf_21116,Deme_2,2020-05-10
leaf_38940,Deme_2,2020-05-04
leaf_98936,Deme_1,2020-03-09
leaf_17076,Deme_2,2020-05-11
leaf_87139,Deme_1,2020-04-09
leaf_87304,Deme_2,2020-04-09
leaf_73256,Deme_1,2020-04-19
leaf_121049,Deme_1,2020-05-31
leaf_5685,Deme_2,2020-04-27
leaf_132744,Deme_1,2020-05-24
leaf_78375,Deme_1,2020-04-16
leaf_95610,Deme_2,2020-03-26
leaf_50330,Deme_2,2020-04-29
leaf_44444,Deme_1,2020-05-02
leaf_154100,Deme_1,2020-05-14
leaf_11547,Deme_2,2020-06-05
leaf_49271,Deme_1,2020-04-30
leaf_18454,Deme_2,2020-05-11
leaf_24359,Deme_2,2020-05-09
leaf_145716,Deme_2,2020-05-18
leaf_89143,Deme_1,2020-04-06
leaf_145725,Deme_2,2020-05-18
leaf_113225,Deme_2,2020-06-07
leaf_96247,Deme_2,2020-03-24
leaf_152109,Deme_2,2020-05-15
leaf_73536,Deme_1,2020-04-19
leaf_104537,Deme_1,2020-06-22
leaf_106942,Deme_1,2020-06-16
leaf_24205,Deme_2,2020-05-09
leaf_27324,Deme_2,2020-05-08
leaf_32109,Deme_1,2020-05-06
leaf_65280,Deme_1,2020-04-23
leaf_140864,Imports,2020-05-20
leaf_41223,Imports,2020-05-03
leaf_28611,Deme_1,2020-05-07
leaf_39918,Deme_1,2020-05-03
leaf_38729,Deme_2,2020-05-04
leaf_121429,Deme_2,2020-05-31
leaf_42453,Deme_1,2020-05-02
leaf_632,Deme_2,2020-07-24
leaf_11320,Deme_2,2020-06-07
leaf_115520,Deme_2,2020-06-05
leaf_148242,Deme_1,2020-05-17
leaf_99294,Deme_1,2020-03-04
leaf_22387,Deme_2,2020-05-10
leaf_99023,Deme_1,2020-03-08
leaf_819,Deme_2,2020-07-20
leaf_43207,Deme_2,2020-05-02
leaf_60872,Deme_2,2020-04-25
leaf_104157,Deme_2,2020-06-23
leaf_40418,Deme_2,2020-05-03
leaf_110212,Deme_1,2020-06-11
leaf_40305,Deme_1,2020-05-03
leaf_57163,Deme_1,2020-04-27
leaf_25262,Deme_2,2020-05-09
leaf_82350,Deme_1,2020-04-13
leaf_153005,Deme_1,2020-05-15
leaf_152913,Deme_2,2020-05-15
leaf_130133,Deme_1,2020-05-25
leaf_159637,Deme_2,2020-05-12
leaf_65812,Deme_1,2020-04-23
leaf_13335,Deme_2,2020-05-24
leaf_134440,Deme_2,2020-05-23
leaf_115111,Deme_2,2020-06-05
leaf_97576,Deme_1,2020-03-19
leaf_7503,Deme_2,2020-04-18
leaf_156871,Deme_2,2020-05-13
leaf_114323,Deme_2,2020-06-06
leaf_83206,Deme_2,2020-04-12
leaf_63958,Deme_1,2020-04-24
leaf_104688,Deme_1,2020-06-22
leaf_63565,Deme_2,2020-04-24
leaf_131008,Deme_1,2020-05-25
leaf_72892,Deme_1,2020-04-19
leaf_133973,Deme_1,2020-05-23
leaf_155243,Deme_1,2020-05-14
leaf_92553,Deme_2,2020-04-02
leaf_95906,Deme_1,2020-03-25
leaf_68268,Deme_1,2020-04-22
leaf_107809,Deme_2,2020-06-15
leaf_133435,Deme_1,2020-05-24
leaf_80403,Deme_2,2020-04-14
leaf_92302,Deme_2,2020-04-02
leaf_62693,Deme_2,2020-04-24
leaf_122110,Deme_2,2020-05-30
leaf_53659,Deme_2,2020-04-28
leaf_89588,Deme_1,2020-04-06
leaf_13105,Deme_1,2020-05-25
leaf_72044,Deme_1,2020-04-20
leaf_96817,Deme_1,2020-03-22
leaf_141435,Deme_1,2020-05-20
leaf_118293,Deme_2,2020-06-03
leaf_83670,Deme_1,2020-04-12
leaf_160472,Deme_1,2020-05-12
leaf_64949,Deme_1,2020-04-23
leaf_159917,Deme_1,2020-05-12
leaf_82485,Deme_2,2020-04-13
leaf_129868,Deme_2,2020-05-25
leaf_155343,Deme_2,2020-05-14
leaf_154840,Deme_2,2020-05-14
leaf_104242,Deme_2,2020-06-23
leaf_61354,Deme_1,2020-04-25
leaf_151348,Deme_2,2020-05-15
leaf_30776,Deme_1,2020-05-07
leaf_38360,Deme_2,2020-05-04
leaf_122447,Deme_2,2020-05-30
leaf_40862,Deme_1,2020-05-03
leaf_7969,Deme_2,2020-04-15
leaf_31421,Deme_1,2020-05-06
leaf_78028,Deme_2,2020-04-16
leaf_71389,Deme_2,2020-04-20
leaf_129892,Deme_1,2020-05-25
leaf_137573,Deme_2,2020-05-21
leaf_26101,Deme_2,2020-05-08
leaf_52567,Deme_2,2020-04-28
leaf_160333,Deme_2,2020-05-12
leaf_18106,Deme_2,2020-05-11
leaf_107929,Deme_1,2020-06-15
leaf_137787,Deme_2,2020-05-21
leaf_131116,Deme_2,2020-05-25
leaf_40918,Deme_2,2020-05-03
leaf_43069,Deme_2,2020-05-02
leaf_82614,Deme_2,2020-04-13
leaf_114632,Deme_2,2020-06-06
leaf_141640,Deme_1,2020-05-19
leaf_9228,Deme_2,2020-04-02
leaf_146273,Deme_1,2020-05-17
leaf_101441,Deme_2,2020-07-04
leaf_7906,Deme_1,2020-04-15
leaf_69673,Deme_2,2020-04-21
leaf_110031,Deme_2,2020-06-11
leaf_145611,Deme_2,2020-05-18
leaf_111251,Deme_2,2020-06-10
leaf_3363,Deme_2,2020-05-06
leaf_78798,Deme_2,2020-04-16
leaf_85800,Deme_2,2020-04-10
leaf_145985,Deme_2,2020-05-18
leaf_61887,Deme_2,2020-04-25
leaf_24567,Deme_2,2020-05-09
leaf_1463,Imports,2020-05-17
leaf_48968,Deme_1,2020-04-30
leaf_56937,Deme_2,2020-04-27
leaf_124503,Deme_1,2020-05-29
leaf_60718,Imports,2020-04-25
leaf_53957,Deme_1,2020-04-28
leaf_120941,Deme_1,2020-05-31
leaf_115724,Deme_1,2020-06-05
leaf_23064,Deme_2,2020-05-09
leaf_147763,Deme_1,2020-05-17
leaf_41395,Deme_2,2020-05-03
leaf_43921,Deme_1,2020-05-02
leaf_100591,Deme_1,2020-07-11
leaf_60964,Deme_1,2020-04-25
leaf_19969,Deme_2,2020-05-10
leaf_31481,Deme_1,2020-05-06
leaf_2157,Deme_1,2020-05-10
leaf_88579,Deme_2,2020-04-07
leaf_26768,Deme_2,2020-05-08
leaf_45511,Deme_1,2020-05-01
leaf_127839,Deme_1,2020-05-27
leaf_29809,Deme_1,2020-05-07
leaf_77139,Deme_1,2020-04-17
leaf_56106,Deme_1,2020-04-27
leaf_13652,Deme_1,2020-05-22
leaf_138306,Deme_2,2020-05-21
leaf_8003,Deme_1,2020-04-15
leaf_111185,Deme_1,2020-06-10
leaf_100402,Deme_2,2020-07-13
leaf_74364,Deme_1,2020-04-18
leaf_85783,Deme_1,2020-04-10
leaf_8257,Deme_1,2020-04-13
leaf_123776,Deme_1,2020-05-29
leaf_149813,Deme_2,2020-05-16
leaf_112198,Deme_2,2020-06-09
leaf_101556,Deme_2,2020-07-04
leaf_82953,Deme_2,2020-04-13
leaf_65483,Deme_1,2020-04-23
leaf_35568,Deme_2,2020-05-05
leaf_98981,Deme_1,2020-03-09
leaf_100194,Imports,2020-07-15
leaf_123725,Deme_2,2020-05-29
leaf_109629,Imports,2020-06-12
leaf_10421,Deme_2,2020-06-23
leaf_44113,Deme_2,2020-05-02
leaf_93672,Deme_2,2020-03-31
leaf_30419,Deme_2,2020-05-07
leaf_132808,Deme_2,2020-05-24
leaf_114200,Deme_1,2020-06-06
leaf_74603,Deme_1,2020-04-18
leaf_103564,Deme_2,2020-06-25
leaf_100334,Deme_1,2020-07-13
leaf_61500,Deme_2,2020-04-25
leaf_58802,Deme_1,2020-04-26
leaf_7801,Deme_2,2020-04-16
leaf_138867,Deme_1,2020-05-21
leaf_116904,Deme_2,2020-06-04
leaf_55316,Deme_1,2020-04-27
leaf_63872,Deme_1,2020-04-24
leaf_124273,Deme_2,2020-05-29
leaf_64043,Deme_2,2020-04-24
leaf_62485,Deme_1,2020-04-24
leaf_116346,Deme_1,2020-06-04
leaf_104774,Deme_2,2020-06-22
leaf_9400,Deme_1,2020-03-30
leaf_90518,Deme_1,2020-04-05
leaf_39819,Deme_1,2020-05-03
leaf_33998,Deme_2,2020-05-05
leaf_29461,Deme_2,2020-05-07
leaf_140165,Deme_1,2020-05-20
leaf_89693,Deme_1,2020-04-06
leaf_154585,Deme_2,2020-05-14
leaf_65845,Deme_2,2020-04-23
leaf_5691,Deme_2,2020-04-27
leaf_150564,Deme_2,2020-05-16
leaf_48691,Deme_1,2020-04-30
leaf_57993,Deme_2,2020-04-26
leaf_104674,Deme_2,2020-06-22
leaf_64116,Deme_1,2020-04-24
leaf_29880,Deme_2,2020-05-07
leaf_88537,Deme_2,2020-04-07
leaf_61912,Deme_1,2020-04-25
leaf_20293,Deme_1,2020-05-10
leaf_103483,Deme_2,2020-06-26
leaf_130723,Deme_1,2020-05-25
leaf_90553,Deme_1,2020-04-05
leaf_160669,Deme_2,2020-05-12
leaf_33938,Deme_1,2020-05-05
leaf_100805,Deme_1,2020-07-09
leaf_54379,Deme_2,2020-04-28
leaf_7869,Deme_2,2020-04-16
leaf_90443,Deme_1,2020-04-05
leaf_20907,Deme_1,2020-05-10
leaf_116767,Deme_2,2020-06-04
leaf_141995,Deme_2,2020-05-19
leaf_100971,Deme_1,2020-07-08
leaf_94622,Deme_2,2020-03-29
leaf_77828,Deme_1,2020-04-16
leaf_58445,Deme_1,2020-04-26
leaf_8627,Deme_1,2020-04-10
leaf_40477,Deme_2,2020-05-03
leaf_142667,Deme_1,2020-05-19
leaf_27200,Deme_1,2020-05-08
leaf_53132,Deme_1,2020-04-28
leaf_21953,Deme_1,2020-05-10
leaf_28845,Deme_2,2020-05-07
leaf_66902,Deme_1,2020-04-22
leaf_148818,Deme_2,2020-05-16
leaf_90171,Deme_1,2020-04-05
leaf_20359,Deme_1,2020-05-10
leaf_150924,Imports,2020-05-16
leaf_27950,Deme_2,2020-05-08
leaf_15176,Deme_1,2020-05-15
leaf_58928,Deme_1,2020-04-26
leaf_78353,Deme_1,2020-04-16
leaf_105952,Deme_2,2020-06-19
leaf_134108,Deme_2,2020-05-23
leaf_2681,Deme_2,2020-05-08
leaf_98165,Deme_2,2020-03-16
leaf_123932,Deme_2,2020-05-29
leaf_53952,Deme_1,2020-04-28
leaf_37838,Deme_1,2020-05-04
leaf_21781,Deme_1,2020-05-10
leaf_158905,Deme_1,2020-05-13
leaf_44127,Deme_1,2020-05-02
leaf_148037,Deme_1,2020-05-17
leaf_7883,Imports,2020-04-16
leaf_57541,Deme_2,2020-04-26
leaf_66019,Deme_2,2020-04-23
leaf_113395,Deme_2,2020-06-07
leaf_31983,Deme_1,2020-05-06
leaf_40449,Deme_2,2020-05-03
leaf_83985,Deme_1,2020-04-12
leaf_137398,Deme_1,2020-05-22
leaf_126290,Deme_1,2020-05-28
leaf_139646,Deme_2,2020-05-20
leaf_126648,Deme_1,2020-05-27
leaf_22253,Deme_2,2020-05-10
leaf_126781,Deme_2,2020-05-27
leaf_80999,Deme_2,2020-04-14
leaf_135163,Deme_2,2020-05-23
leaf_77310,Deme_1,2020-04-17
leaf_124881,Deme_1,2020-05-29
leaf_156278,Deme_2,2020-05-14
leaf_81659,Deme_1,2020-04-14
leaf_30525,Deme_1,2020-05-07
leaf_103031,Deme_1,2020-06-27
leaf_126790,Deme_2,2020-05-27
leaf_92021,Deme_1,2020-04-03
leaf_157137,Deme_2,2020-05-13
leaf_76256,Deme_1,2020-04-17
leaf_155668,Deme_2,2020-05-14
leaf_133407,Deme_1,2020-05-24
leaf_66933,Deme_1,2020-04-22
leaf_18979,Deme_2,2020-05-11
leaf_103954,Deme_2,2020-06-24
leaf_146936,Deme_2,2020-05-17
leaf_138030,Deme_2,2020-05-21
leaf_127329,Deme_1,2020-05-27
leaf_41743,Deme_2,2020-05-03
leaf_103895,Imports,2020-06-24
leaf_117387,Deme_1,2020-06-03
leaf_5987,Deme_2,2020-04-26
leaf_23379,Deme_2,2020-05-09
leaf_91066,Deme_2,2020-04-04
leaf_110943,Deme_2,2020-06-10
leaf_99841,Deme_2,2020-02-18
leaf_140867,Deme_2,2020-05-20
leaf_90523,Deme_1,2020-04-05
leaf_121758,Deme_2,2020-05-31
leaf_13789,Deme_2,2020-05-21
leaf_33163,Deme_1,2020-05-06
leaf_108842,Deme_2,2020-06-13
leaf_12793,Deme_2,2020-05-27
leaf_68577,Deme_2,2020-04-22
leaf_19531,Deme_1,2020-05-11
leaf_137072,Deme_1,2020-05-22
leaf_142034,Deme_2,2020-05-19
leaf_72803,Imports,2020-04-19
leaf_14961,Deme_2,2020-05-16
leaf_48183,Deme_1,2020-04-30
leaf_103392,Deme_2,2020-06-26
leaf_117399,Deme_1,2020-06-03
leaf_142236,Deme_2,2020-05-19
leaf_116600,Deme_2,2020-06-04
leaf_70084,Imports,2020-04-21
leaf_110960,Deme_2,2020-06-10
leaf_40524,Deme_2,2020-05-03
leaf_95157,Deme_2,2020-03-27
leaf_97188,Deme_1,2020-03-21
leaf_13227,Deme_1,2020-05-24
leaf_46799,Deme_1,2020-05-01
leaf_15252,Deme_1,2020-05-15
leaf_136759,Deme_1,2020-05-22
leaf_143663,Deme_1,2020-05-19
leaf_140441,Deme_2,2020-05-20
leaf_119305,Deme_1,2020-06-02
leaf_147052,Deme_1,2020-05-17
leaf_9886,Deme_1,2020-03-10
leaf_134192,Deme_1,2020-05-23
leaf_63924,Deme_1,2020-04-24
leaf_117174,Deme_2,2020-06-03
leaf_94770,Deme_1,2020-03-28
leaf_87411,Deme_2,2020-04-08
leaf_143730,Deme_2,2020-05-19
leaf_148280,Deme_1,2020-05-17
leaf_148636,Deme_2,2020-05-16
leaf_50738,Deme_2,2020-04-29
leaf_34128,Deme_2,2020-05-05
leaf_79009,Deme_2,2020-04-15
leaf_97271,Deme_2,2020-03-21
leaf_52254,Deme_2,2020-04-29
leaf_26454,Deme_2,2020-05-08
leaf_44055,Deme_1,2020-05-02
leaf_1047,Deme_2,2020-06-21
leaf_90763,Deme_1,2020-04-04
leaf_4401,Deme_2,2020-05-02
leaf_159752,Deme_2,2020-05-12
leaf_45726,Deme_1,2020-05-01
leaf_22583,Deme_2,2020-05-10
leaf_40996,Deme_1,2020-05-03
leaf_68605,Deme_2,2020-04-22
leaf_12593,Deme_1,2020-05-28
leaf_6404,Deme_2,2020-04-24
leaf_83939,Deme_1,2020-04-12
leaf_18243,Deme_2,2020-05-11
leaf_159303,Deme_2,2020-05-12
leaf_111639,Deme_1,2020-06-09
leaf_147870,Deme_2,2020-05-17
leaf_119451,Deme_2,2020-06-02
leaf_45545,Deme_1,2020-05-01
leaf_149559,Deme_1,2020-05-16
leaf_64822,Deme_1,2020-04-23
leaf_55284,Deme_2,2020-04-27
leaf_130113,Deme_2,2020-05-25
leaf_92223,Deme_1,2020-04-02
leaf_110665,Deme_2,2020-06-11
leaf_121978,Imports,2020-05-31
leaf_155041,Deme_2,2020-05-14
leaf_28712,Deme_2,2020-05-07
leaf_107190,Deme_2,2020-06-16
leaf_157810,Deme_1,2020-05-13
leaf_10169,Deme_1,2020-07-03
leaf_41202,Deme_2,2020-05-03
leaf_59767,Deme_2,2020-04-26
leaf_79196,Deme_1,2020-04-15
leaf_143373,Deme_1,2020-05-19
leaf_119640,Deme_2,2020-06-01
leaf_124465,Deme_2,2020-05-29
leaf_8530,Deme_1,2020-04-10
leaf_50833,Deme_1,2020-04-29
leaf_89178,Deme_2,2020-04-06
leaf_135789,Deme_2,2020-05-22
leaf_79210,Deme_1,2020-04-15
leaf_116701,Deme_1,2020-06-04
leaf_144700,Deme_1,2020-05-18
leaf_58789,Deme_2,2020-04-26
leaf_92538,Deme_1,2020-04-02
leaf_19088,Deme_1,2020-05-11
leaf_117244,Deme_2,2020-06-03
leaf_86835,Deme_1,2020-04-09
leaf_124997,Deme_2,2020-05-28
leaf_42354,Deme_1,2020-05-02
leaf_19874,Deme_2,2020-05-10
leaf_48992,Deme_2,2020-04-30
leaf_56827,Deme_2,2020-04-27
leaf_86812,Deme_1,2020-04-09
leaf_140960,Deme_1,2020-05-20
leaf_32463,Imports,2020-05-06
leaf_147693,Deme_2,2020-05-17
leaf_154323,Deme_1,2020-05-14
leaf_101129,Deme_1,2020-07-06
leaf_88384,Deme_2,2020-04-07
leaf_28726,Deme_1,2020-05-07
leaf_155801,Deme_1,2020-05-14
leaf_85701,Deme_1,2020-04-10
leaf_107155,Deme_1,2020-06-16
leaf_19736,Deme_1,2020-05-11
leaf_52436,Deme_2,2020-04-29
leaf_158296,Deme_2,2020-05-13
leaf_87806,Deme_2,2020-04-08
leaf_38534,Deme_1,2020-05-04
leaf_65033,Deme_2,2020-04-23
leaf_79718,Deme_1,2020-04-15
leaf_79289,Deme_1,2020-04-15
leaf_31550,Deme_2,2020-05-06
leaf_21585,Deme_2,2020-05-10
leaf_14113,Deme_2,2020-05-20
leaf_36920,Deme_2,2020-05-04
leaf_47631,Deme_1,2020-04-30
leaf_122347,Deme_2,2020-05-30
leaf_58626,Deme_1,2020-04-26
leaf_149577,Deme_2,2020-05-16
leaf_72531,Deme_1,2020-04-19
leaf_144498,Deme_1,2020-05-18
leaf_55470,Deme_1,2020-04-27
leaf_148992,Deme_2,2020-05-16
leaf_121515,Deme_1,2020-05-31
leaf_46809,Deme_2,2020-05-01
leaf_121944,Deme_2,2020-05-31
leaf_76709,Deme_2,2020-04-17
leaf_116779,Deme_2,2020-06-04
leaf_17201,Deme_2,2020-05-11
leaf_24151,Deme_2,2020-05-09
leaf_78893,Deme_2,2020-04-16
leaf_114701,Deme_2,2020-06-06
leaf_12732,Deme_1,2020-05-27
leaf_25460,Deme_2,2020-05-08
leaf_92789,Deme_1,2020-04-01
leaf_136648,Deme_2,2020-05-22
leaf_143782,Deme_2,2020-05-19
leaf_122505,Deme_1,2020-05-30
leaf_88205,Deme_1,2020-04-08
leaf_31061,Deme_1,2020-05-06
leaf_122437,Imports,2020-05-30
leaf_73627,Deme_1,2020-04-19
leaf_13208,Deme_2,2020-05-24
leaf_63663,Deme_1,2020-04-24
leaf_108469,Deme_2,2020-06-14
leaf_106119,Deme_1,2020-06-18
leaf_81563,Deme_1,2020-04-14
leaf_156764,Deme_2,2020-05-13
leaf_128616,Deme_2,2020-05-26
leaf_84896,Deme_1,2020-04-11
leaf_42736,Deme_1,2020-05-02
leaf_156285,Deme_2,2020-05-14
leaf_68024,Deme_2,2020-04-22
leaf_42136,Deme_1,2020-05-02
leaf_98656,Deme_1,2020-03-12
leaf_75051,Deme_2,2020-04-18
leaf_127342,Deme_1,2020-05-27
leaf_150540,Imports,2020-05-16
leaf_133100,Deme_2,2020-05-24
leaf_97946,Deme_1,2020-03-17
leaf_157619,Deme_2,2020-05-13
leaf_141615,Deme_2,2020-05-19
leaf_51447,Deme_1,2020-04-29
leaf_56966,Deme_2,2020-04-27
leaf_82647,Deme_1,2020-04-13
leaf_37,Deme_2,2020-08-28
leaf_137872,Deme_2,2020-05-21
leaf_138535,Deme_2,2020-05-21
leaf_102741,Deme_2,2020-06-28
leaf_8185,Deme_1,2020-04-13
leaf_34551,Deme_2,2020-05-05
leaf_32113,Deme_2,2020-05-06
leaf_143645,Deme_1,2020-05-19
leaf_14989,Deme_2,2020-05-16
leaf_88810,Deme_1,2020-04-07
leaf_119829,Deme_1,2020-06-01
leaf_65565,Deme_1,2020-04-23
leaf_80442,Deme_1,2020-04-14
leaf_97582,Imports,2020-03-19
leaf_69052,Deme_1,2020-04-21
leaf_56925,Deme_1,2020-04-27
leaf_146449,Deme_1,2020-05-17
leaf_120894,Deme_2,2020-05-31
leaf_46982,Deme_2,2020-05-01
leaf_151371,Deme_2,2020-05-15
leaf_77759,Deme_1,2020-04-16
leaf_10815,Deme_2,2020-06-14
leaf_132288,Deme_1,2020-05-24
leaf_20562,Deme_2,2020-05-10
leaf_115229,Deme_1,2020-06-05
leaf_108077,Imports,2020-06-14
leaf_160038,Deme_2,2020-05-12
leaf_67434,Deme_1,2020-04-22
